Case Number,Date of Crash,Crash Severity,Longitude,Latitude
20251477072,20250412,Property Damage Only,-92.16756795,42.68219547
20251477163,20250411,Property Damage Only,-93.55776513,42.71790315
20251477202,20250410,Property Damage Only,-92.93689022,41.30608296
20251477206,20250412,Property Damage Only,-91.20676374,40.72708391
20251477212,20250412,Property Damage Only,-92.41557201,41.9643931
20251477219,20250412,Property Damage Only,-93.79550292,42.13349153
20251477236,20250407,Property Damage Only,-91.40111226,40.77685457
20251477237,20250412,Property Damage Only,-91.24700909,42.47319991
20251477260,20250413,Property Damage Only,-91.56851181,41.9254871
20251477290,20250413,Property Damage Only,-91.49159255,42.04713275
20251477309,20250414,Property Damage Only,-91.63109838,41.68207921
20251477315,20250414,Property Damage Only,-92.31783456,43.03910388
20251477316,20250413,Property Damage Only,-91.02041125,41.49332646
20251477317,20250321,Property Damage Only,-93.67375964,41.73181541
20251477322,20250413,Property Damage Only,-93.56992568,41.9376801
20251477323,20250411,Property Damage Only,-93.74878041,41.61480826
20251477327,20250406,Property Damage Only,-96.31084706,42.54742215
20251477335,20250408,Property Damage Only,-92.79271178,41.69445884
20251477346,20250412,Property Damage Only,-94.95586323,40.59978976
20251477347,20250411,Property Damage Only,-91.90853861,43.20585254
20251477351,20250413,Property Damage Only,-92.34816146,41.00094899
20251477364,20250411,Property Damage Only,-90.7792298,42.43745948
20251477365,20250412,Property Damage Only,-90.69567465,42.45096537
20251477366,20250411,Property Damage Only,-90.7786351,42.52955417
20251477370,20250413,Property Damage Only,-93.72707549,41.23788555
20251477380,20250411,Property Damage Only,-95.55450932,42.67964585
20251477383,20250410,Property Damage Only,-92.63219138,41.17358384
20251477384,20250414,Property Damage Only,-92.60517931,41.29612718
20251477385,20250414,Property Damage Only,-92.6096468,41.29605234
20251477387,20250414,Property Damage Only,-90.35953272,41.72917458
20251477402,20250412,Property Damage Only,-91.78481197,43.05630589
20251477408,20250413,Property Damage Only,-93.68775103,41.75277286
20251477412,20250413,Property Damage Only,-95.14517777,43.42194662
20251477413,20250413,Property Damage Only,-91.15880131,41.27276463
20251477421,20250414,Property Damage Only,-90.94228322,41.60178207
20251477427,20250412,Property Damage Only,-94.03379956,41.51759072
20251477428,20250413,Property Damage Only,-94.17088441,41.59574659
20251477435,20250405,Property Damage Only,-92.60923444,40.72547202
20251477437,20250411,Property Damage Only,-92.63641477,40.79858442
20251477440,20250410,Property Damage Only,-95.84544769,41.79202841
20251477446,20250410,Property Damage Only,-92.47564917,42.81647231
20251477461,20250414,Property Damage Only,-95.62407346,43.03433929
20251477462,20250413,Property Damage Only,-96.11699088,42.86471661
20251477467,20250411,Property Damage Only,-96.17183646,43.01109353
20251477471,20250410,Property Damage Only,-90.1949079,41.99201055
20251477499,20250413,Property Damage Only,-92.84956319,42.51427391
20251477502,20250330,Property Damage Only,-92.47310786,42.46482698
20251477516,20250317,Property Damage Only,-94.1082293,41.884732
20251477517,20250407,Property Damage Only,-93.97362051,42.03669548
20251477533,20250414,Property Damage Only,-91.23580166,43.13551255
20251477555,20250413,Property Damage Only,-95.04882247,40.98130275
20251477562,20250415,Property Damage Only,-92.66930673,40.83278957
20251477573,20250327,Property Damage Only,-92.63111882,41.99557747
20251477575,20250414,Property Damage Only,-93.33473477,43.14825635
20251477597,20250415,Property Damage Only,-90.30579403,41.81532847
20251477652,20250415,Property Damage Only,-93.63845695,41.50429692
20251477658,20250415,Property Damage Only,-94.01278888,41.58659269
20251477659,20250415,Property Damage Only,-91.824688,42.19792915
20251477663,20250415,Property Damage Only,-93.3722367,42.00783369
20251477665,20250415,Property Damage Only,-90.60496219,42.12036046
20251477667,20250416,Property Damage Only,-91.69758156,40.59596455
20251477673,20250416,Property Damage Only,-91.28483966,40.69812977
20251477678,20250416,Property Damage Only,-92.27344881,42.57042683
20251477680,20250415,Property Damage Only,-90.98785522,42.58498481
20251477681,20250416,Property Damage Only,-90.77510345,42.38226639
20251477706,20250408,Property Damage Only,-91.88942833,42.30357645
20251477707,20250410,Property Damage Only,-91.889801,42.39276608
20251477708,20250413,Property Damage Only,-91.92690406,42.44773996
20251477728,20250416,Property Damage Only,-91.55147295,41.9738721
20251477729,20250416,Property Damage Only,-91.48801408,41.70010951
20251477760,20250416,Property Damage Only,-93.76355538,41.01899997
20251477763,20250415,Property Damage Only,-95.96928104,43.01168855
20251477793,20250416,Property Damage Only,-93.3789959,43.19396178
20251477794,20250416,Property Damage Only,-90.75150787,42.07873056
20251477810,20250414,Property Damage Only,-91.36613179,40.62381141
20251477812,20250416,Property Damage Only,-93.36772687,43.06748911
20251477813,20250417,Property Damage Only,-94.8061624,43.36430816
20251477819,20250416,Property Damage Only,-93.55404555,42.12763437
20251477821,20250416,Property Damage Only,-91.16449957,42.27793527
20251477824,20250417,Property Damage Only,-91.67416471,41.48949152
20251477832,20250416,Suspected Minor Injury Crash,-96.48451166,42.60069619
20251477835,20250412,Property Damage Only,-92.1199024,43.34655167
20251477848,20250417,Property Damage Only,-96.43039936,42.54124534
20251477866,20250414,Property Damage Only,-92.02810282,42.14311161
20251477900,20250417,Property Damage Only,-96.19345145,42.4750555
20251477932,20250417,Property Damage Only,-95.14775227,43.16579968
20251477947,20250417,Property Damage Only,-91.42722783,41.98087396
20251477948,20250418,Property Damage Only,-91.53154679,41.92602895
20251477954,20250414,Property Damage Only,-92.95650293,41.41731876
20251477958,20250417,Property Damage Only,-93.118398,41.40007958
20251477966,20250417,Property Damage Only,-92.70389856,42.35152234
20251477974,20250418,Possible/Unknown Injury Crash,-93.40751706,41.60031148
20251477982,20250417,Property Damage Only,-93.67369206,41.38236904
20251477985,20250417,Property Damage Only,-92.72445075,41.33328005
20251477994,20250417,Property Damage Only,-95.1703526,43.18394006
20251478015,20250417,Property Damage Only,-94.60802828,42.7326286
20251478019,20250418,Property Damage Only,-90.65472097,41.9846178
20251478042,20250324,Property Damage Only,-91.3990177,41.76173452
20251478043,20250419,Property Damage Only,-91.90308325,42.58966049
20251478070,20250418,Property Damage Only,-91.70206142,42.10158266
20251478072,20250418,Property Damage Only,-92.3415458,42.66414587
20251478089,20250419,Property Damage Only,-90.82686174,41.46148693
20251478096,20250406,Property Damage Only,-94.53430065,43.01152697
20251478098,20250412,Property Damage Only,-94.75758297,43.17067818
20251478144,20250420,Property Damage Only,-91.55160231,41.97615236
20251478147,20250420,Property Damage Only,-91.24974627,41.61500898
20251478157,20250420,Property Damage Only,-93.3555053,43.169256
20251478158,20250420,Property Damage Only,-92.08852435,41.7970429
20251478203,20250416,Property Damage Only,-93.89208239,42.09970985
20251478211,20250420,Property Damage Only,-95.79991219,40.95875277
20251478212,20250418,Property Damage Only,-92.69033297,41.99975143
20251478219,20250420,Property Damage Only,-94.17819498,42.59411271
20251478221,20250420,Property Damage Only,-96.11157408,41.99470487
20251478222,20250416,Property Damage Only,-92.45336749,42.49544456
20251478233,20250420,Property Damage Only,-91.57432944,41.64013744
20251478236,20250420,Property Damage Only,-91.55285525,41.96612602
20251478250,20250419,Property Damage Only,-93.67556984,42.05159912
20251478281,20250421,Property Damage Only,-93.37923062,42.9949701
20251478282,20250419,Property Damage Only,-90.96126316,42.31591824
20251478283,20250420,Property Damage Only,-90.70180184,42.5333874
20251478306,20250420,Property Damage Only,-93.37047219,41.37088187
20251478326,20250412,Property Damage Only,-93.76467455,41.05302504
20251478342,20250419,Property Damage Only,-92.26259746,42.46027974
20251478373,20250416,Property Damage Only,-93.77965004,41.45402994
20251478375,20250412,Property Damage Only,-91.25785677,40.67713312
20251478378,20250420,Property Damage Only,-92.14823351,43.37106023
20251478382,20250418,Property Damage Only,-95.14805012,42.44689674
20251478417,20250421,Property Damage Only,-93.63760609,41.50428362
20251478420,20250421,Property Damage Only,-93.79056465,41.55314431
20251478423,20250421,Property Damage Only,-93.02373799,40.88058254
20251478441,20250421,Property Damage Only,-91.72054892,42.02954153
20251478444,20250421,Property Damage Only,-91.56289252,42.03601542
20251478445,20250421,Property Damage Only,-92.88512691,42.22452631
20251478447,20250422,Property Damage Only,-91.70482493,41.15614254
20251478452,20250419,Property Damage Only,-93.69873249,42.03477134
20251478460,20250417,Property Damage Only,-93.18283233,41.8975718
20251478462,20250422,Property Damage Only,-93.41081179,41.46496395
20251478467,20250419,Property Damage Only,-93.11529101,42.73806076
20251478515,20250422,Property Damage Only,-91.55408784,40.89940112
20251478557,20250326,Property Damage Only,-96.50683648,43.40201823
20251478592,20250421,Property Damage Only,-91.17012221,40.965702
20251478595,20250422,Property Damage Only,-91.54511003,40.91523229
20251478609,20250423,Property Damage Only,-90.35471228,41.88822467
20251478615,20250422,Property Damage Only,-91.3449253,40.6705773
20251478616,20250422,Property Damage Only,-91.45392636,40.80906664
20251478617,20250423,Property Damage Only,-94.67878138,40.85641297
20251478644,20250421,Possible/Unknown Injury Crash,-96.40703645,42.49633559
20251478660,20250423,Property Damage Only,-92.58883525,41.38429113
20251478661,20250423,Property Damage Only,-93.43666564,42.70103017
20251478669,20250418,Property Damage Only,-95.7953625,41.66262003
20251478717,20250423,Property Damage Only,-93.42439467,40.93375522
20251478721,20250420,Property Damage Only,-91.84821139,42.21717077
20251478742,20250423,Property Damage Only,-91.55104627,41.42432555
20251478752,20250413,Property Damage Only,-94.22809302,42.58533057
20251478768,20250423,Property Damage Only,-92.14088888,43.16608753
20251478772,20250412,Property Damage Only,-93.57408128,41.65105856
20251478779,20250423,Property Damage Only,-91.54844942,43.00489841
20251478784,20250423,Property Damage Only,-90.55461401,42.04239829
20251478803,20250424,Property Damage Only,-90.74990374,42.4914955
20251478819,20250418,Property Damage Only,-91.85474224,42.45194076
20251478828,20250423,Property Damage Only,-94.01251376,41.52133797
20251478834,20250423,Property Damage Only,-95.1687324,42.87567164
20251478845,20250313,Property Damage Only,-93.45267799,43.42290572
20251478851,20250423,Property Damage Only,-95.83674261,41.59162924
20251478854,20250424,Property Damage Only,-96.35342136,43.19969353
20251478876,20250424,Property Damage Only,-91.16132462,40.86516212
20251478877,20250424,Property Damage Only,-91.16995388,40.99113684
20251478893,20250423,Property Damage Only,-96.45795988,43.39004809
20251478894,20250422,Property Damage Only,-92.39913534,40.83314014
20251478896,20250423,Property Damage Only,-95.42243272,41.63681287
20251478926,20250421,Property Damage Only,-93.39523239,42.74818938
20251478927,20250320,Property Damage Only,-91.16455768,40.73676144
20251478930,20250424,Property Damage Only,-93.20171187,42.98951326
20251478970,20250424,Property Damage Only,-91.54754145,41.94876657
20251478973,20250423,Property Damage Only,-92.62267568,41.99412697
20251478984,20250425,Property Damage Only,-92.46343601,42.25666102
20251478994,20250425,Property Damage Only,-91.33723553,42.94427606
20251479021,20250422,Property Damage Only,-91.03572275,41.61954806
20251479096,20250424,Property Damage Only,-91.38346901,42.73594888
20251479097,20250424,Property Damage Only,-92.66806781,41.99965318
20251479100,20250425,Property Damage Only,-93.5635148,42.14217864
20251479116,20250426,Property Damage Only,-93.73651588,41.62448014
20251479117,20250425,Property Damage Only,-92.32140342,43.01714389
20251479136,20250425,Property Damage Only,-93.72513166,42.02323233
20251479138,20250425,Property Damage Only,-93.56568679,41.5369963
20251479151,20250425,Property Damage Only,-94.28670399,42.03457606
20251479157,20250426,Property Damage Only,-91.47841485,42.8700759
20251479165,20250425,Property Damage Only,-91.33307139,41.58722771
20251479184,20250422,Property Damage Only,-91.44199134,40.51206583
20251479203,20250425,Property Damage Only,-93.69568694,41.51358484
20251479205,20250425,Property Damage Only,-91.50670955,41.68679879
20251479222,20250425,Property Damage Only,-92.75273329,42.46278133
20251479223,20250426,Property Damage Only,-92.27627557,42.96517841
20251479232,20250426,Property Damage Only,-93.20128277,43.10599384
20251479236,20250426,Property Damage Only,-91.52738797,43.19948261
20251479237,20250426,Property Damage Only,-95.01139996,42.4532855
20251479240,20250427,Property Damage Only,-93.72669488,43.10484491
20251479243,20250426,Property Damage Only,-91.06444366,41.45279774
20251479250,20250426,Property Damage Only,-96.48467879,42.57397528
20251479251,20250424,Property Damage Only,-93.23833747,43.19168486
20251479256,20250425,Property Damage Only,-93.56681378,41.53700876
20251479272,20250426,Property Damage Only,-92.06510522,41.76862714
20251479283,20250422,Property Damage Only,-91.35566548,42.90715387
20251479287,20250425,Property Damage Only,-91.91164305,41.66641625
20251479289,20250422,Property Damage Only,-91.29066659,42.84111352
20251479304,20250427,Property Damage Only,-93.65407963,41.6669521
20251479305,20250417,Property Damage Only,-92.69591624,41.28872801
20251479308,20250427,Property Damage Only,-90.85617801,42.15675282
20251479315,20250421,Property Damage Only,-93.24686295,41.27192128
20251479324,20250428,Property Damage Only,-92.41574684,42.46979037
20251479337,20250428,Property Damage Only,-91.55430719,40.90459246
20251479338,20250427,Property Damage Only,-94.11689398,42.45032045
20251479359,20250407,Property Damage Only,-95.77521362,41.13959229
20251479370,20250427,Property Damage Only,-94.71924872,42.44930605
20251479374,20250425,Property Damage Only,-91.11979902,42.41885197
20251479376,20250426,Property Damage Only,-90.71645073,42.5290157
20251479377,20250427,Property Damage Only,-91.81062829,42.87024553
20251479388,20250428,Property Damage Only,-95.78134734,41.04788282
20251479391,20250418,Property Damage Only,-92.51902005,42.69384635
20251479423,20250425,Property Damage Only,-96.00488563,43.07019499
20251479438,20250428,Property Damage Only,-92.06644691,42.77312717
20251479441,20250425,Property Damage Only,-91.17996856,41.66955045
20251479461,20250428,Property Damage Only,-95.23240656,40.92546069
20251479465,20250427,Property Damage Only,-93.34262249,43.05650891
20251479467,20250428,Property Damage Only,-94.18067513,42.03423881
20251479495,20250424,Property Damage Only,-92.6513731,43.03474368
20251479517,20250428,Property Damage Only,-93.69868824,42.10348212
20251479519,20250419,Property Damage Only,-94.78387251,42.09956813
20251479529,20250429,Property Damage Only,-96.10307359,41.95865285
20251479549,20250425,Property Damage Only,-91.68704623,42.46868512
20251479550,20250426,Property Damage Only,-91.90874098,42.43488826
20251479561,20250426,Property Damage Only,-92.29804632,41.91675578
20251479570,20250321,Property Damage Only,-90.5987314,42.16743774
20251479584,20250419,Property Damage Only,-93.78399866,41.1690617
20251479630,20250429,Property Damage Only,-94.192228,41.92702321
20251479640,20250429,Property Damage Only,-92.63037658,42.19441155
20251479649,20250430,Property Damage Only,-90.56911535,41.7306052
20251479653,20250417,Property Damage Only,-92.45343147,42.49508463
20251479665,20250428,Property Damage Only,-95.73361972,41.33838843
20251479670,20250429,Property Damage Only,-91.30490884,42.41971324
20251479677,20250430,Property Damage Only,-93.55873049,41.43763342
20251479680,20250426,Property Damage Only,-91.68208094,42.26373563
20251479688,20250430,Property Damage Only,-94.39954993,41.68812289
20251479691,20250424,Property Damage Only,-93.55851175,41.39255177
20251479713,20250423,Property Damage Only,-93.46263498,41.36826033
20251479760,20250110,Property Damage Only,-93.57638198,41.71914981
20251479811,20250317,Property Damage Only,-92.20394373,43.06684197
20251479826,20250430,Property Damage Only,-95.73634342,42.13206768
20251479828,20250414,Property Damage Only,-94.02779015,42.13758097
20251479845,20250430,Property Damage Only,-92.73235507,43.20679309
20251479886,20250501,Property Damage Only,-96.4103009,42.53217517
20251479896,20250427,Property Damage Only,-90.71205178,42.45871397
20251479897,20250429,Property Damage Only,-90.79203295,42.48655187
20251479898,20250430,Property Damage Only,-90.9279705,42.47307964
20251479937,20250501,Property Damage Only,-93.5740032,41.56643604
20251479971,20250412,Property Damage Only,-91.35300798,41.33277768
20251479972,20250426,Property Damage Only,-91.77321274,42.29858241
20251480031,20250501,Property Damage Only,-92.58622842,42.17417664
20251480032,20250501,Property Damage Only,-90.97789635,41.44480549
20251480042,20250501,Property Damage Only,-91.07555887,42.70372202
20251480049,20250501,Property Damage Only,-93.9118108,42.59894703
20251480062,20250429,Property Damage Only,-92.96452286,41.30247367
20251480088,20250501,Property Damage Only,-91.31846312,42.1172437
20251480093,20250429,Property Damage Only,-91.26296442,43.14975931
20251480095,20250429,Property Damage Only,-92.01769338,41.81339186
20251480153,20250502,Property Damage Only,-93.29019657,42.33746088
20251480155,20250428,Property Damage Only,-92.86199525,42.00685015
20251480167,20250430,Property Damage Only,-92.99567674,42.0074374
20251480201,20250505,Property Damage Only,-92.2973916,41.98519348
20251480220,20250501,Possible/Unknown Injury Crash,-91.15298775,40.84920221
20251480230,20250502,Property Damage Only,-90.47124842,41.68097563
20251480237,20250503,Property Damage Only,-92.72803356,43.11265539
20251480240,20250502,Property Damage Only,-95.38438763,41.99688823
20251480262,20250502,Property Damage Only,-93.72073059,41.65252938
20251480268,20250501,Property Damage Only,-92.73453187,42.35737928
20251480269,20250502,Property Damage Only,-92.62323944,42.54250892
20251480284,20250426,Property Damage Only,-92.52731642,42.6139831
20251480297,20250502,Property Damage Only,-92.21390575,40.68378295
20251480300,20250502,Property Damage Only,-93.57785218,41.73698537
20251480331,20250503,Property Damage Only,-92.86745353,42.00689261
20251480332,20250501,Property Damage Only,-94.39804926,42.73233201
20251480334,20250503,Property Damage Only,-92.34356554,42.96538598
20251480335,20250502,Property Damage Only,-91.15864983,40.85506675
20251480339,20250503,Property Damage Only,-91.59041414,42.81985647
20251480353,20250504,Property Damage Only,-93.56972882,42.0550194
20251480354,20250503,Possible/Unknown Injury Crash,-92.47225493,41.96441547
20251480359,20250417,Property Damage Only,-92.22123541,41.17704214
20251480363,20250503,Property Damage Only,-91.42640898,40.4060403
20251480378,20250504,Property Damage Only,-90.654707,42.06186057
20251480392,20250504,Property Damage Only,-91.52360567,42.46420144
20251480397,20250502,Property Damage Only,-92.9356284,41.41077848
20251480400,20250502,Property Damage Only,-94.12896933,42.44963477
20251480401,20250502,Property Damage Only,-92.08322916,42.96509173
20251480405,20250503,Property Damage Only,-90.73931942,42.48840543
20251480413,20250504,Property Damage Only,-90.38304473,42.18694238
20251480416,20250505,Property Damage Only,-92.42576928,41.96440853
20251480418,20250504,Property Damage Only,-92.67194593,43.03955015
20251480426,20250504,Property Damage Only,-91.39934736,40.61020569
20251480431,20250504,Property Damage Only,-96.35541559,42.44393204
20251480446,20250504,Property Damage Only,-93.44540362,42.00572675
20251480447,20250426,Property Damage Only,-93.65680757,42.03446952
20251480459,20250504,Property Damage Only,-91.34129333,42.54058709
20251480460,20250505,Possible/Unknown Injury Crash,-91.19838279,42.47078864
20251480481,20250504,Property Damage Only,-93.79664999,40.97015912
20251480484,20250503,Property Damage Only,-91.27301148,42.08135463
20251480488,20250427,Property Damage Only,-92.0415335,41.01479645
20251480492,20250503,Property Damage Only,-93.65486068,41.22527562
20251480494,20250503,Property Damage Only,-93.78779766,41.14984
20251480495,20250502,Property Damage Only,-94.91957703,41.25889203
20251480500,20250503,Property Damage Only,-92.6588602,41.27230207
20251480501,20250504,Property Damage Only,-92.69910409,41.32009235
20251480505,20250503,Property Damage Only,-92.114133,41.00993645
20251480511,20250427,Property Damage Only,-91.72228636,43.43272692
20251480515,20250502,Property Damage Only,-96.39938386,42.56385334
20251480521,20250502,Property Damage Only,-92.2309886,42.46409764
20251480541,20250504,Property Damage Only,-93.05155274,42.42422973
20251480556,20250505,Property Damage Only,-93.25097304,42.74134694
20251480559,20250501,Property Damage Only,-91.20078094,41.33480349
20251480564,20250427,Property Damage Only,-91.88529788,42.67937296
20251480565,20250430,Property Damage Only,-91.98194336,42.69106131
20251480566,20250502,Property Damage Only,-91.72547468,42.77880892
20251480567,20250503,Property Damage Only,-91.66668976,42.76781947
20251480568,20250502,Property Damage Only,-92.16651527,42.84742764
20251480569,20250502,Property Damage Only,-92.33626777,42.7553051
20251480574,20250503,Property Damage Only,-92.33749376,42.57221092
20251480580,20250505,Property Damage Only,-90.2467338,41.87370725
20251480590,20250505,Property Damage Only,0,0
20251480632,20250505,Property Damage Only,-90.66520156,42.48367685
20251480635,20250505,Property Damage Only,-92.99363278,43.11646331
20251480638,20250503,Property Damage Only,-93.02580038,40.81214468
20251480642,20250505,Property Damage Only,-90.52181617,41.69873922
20251480643,20250505,Property Damage Only,-90.64053106,41.96355929
20251480648,20250505,Property Damage Only,-91.52944283,42.21632741
20251480682,20250502,Property Damage Only,-91.37358982,43.15151179
20251480683,20250505,Property Damage Only,-91.15431374,40.85015125
20251480684,20250505,Property Damage Only,-91.53375171,41.28328621
20251480693,20250505,Property Damage Only,-90.82492321,42.62845505
20251480694,20250506,Property Damage Only,-90.69415262,42.40660152
20251480703,20250426,Property Damage Only,-94.06355249,41.6036261
20251480714,20250502,Property Damage Only,-91.30728178,41.76264391
20251480716,20250503,Property Damage Only,-92.47701141,42.46494392
20251480721,20250502,Property Damage Only,-90.7745391,42.45765751
20251480768,20250504,Property Damage Only,-92.99597865,42.00744641
20251480772,20250502,Property Damage Only,-91.59264442,41.65317099
20251480793,20250426,Property Damage Only,-93.58181555,41.65109173
20251480804,20250505,Property Damage Only,-90.52387008,41.59251902
20251480805,20250504,Property Damage Only,-91.48748116,41.6864392
20251480808,20250424,Property Damage Only,-91.44194687,41.35457089
20251480834,20250506,Property Damage Only,-93.57693527,41.72724437
20251480847,20250507,Property Damage Only,-93.53767947,41.90439357
20251480850,20250506,Property Damage Only,-91.56172695,41.99071691
20251480861,20250507,Property Damage Only,-91.55409637,40.89846439
20251480862,20250507,Property Damage Only,-91.61197582,41.02525052
20251480866,20250507,Possible/Unknown Injury Crash,-93.57016047,42.16126636
20251480868,20250506,Property Damage Only,-91.37973755,40.63808305
20251480875,20250507,Property Damage Only,-93.91204854,42.56341783
20251480882,20250507,Suspected Minor Injury Crash,-93.72676103,41.19439786
20251480891,20250502,Property Damage Only,-90.56779801,41.815766
20251480924,20250506,Property Damage Only,-92.55594044,41.50786896
20251480946,20250430,Property Damage Only,-91.98380969,42.56820608
20251480947,20250506,Property Damage Only,-92.01818938,42.33634443
20251480957,20250506,Property Damage Only,-92.64027127,41.1828515
20251480958,20250507,Property Damage Only,-91.52831431,41.20263605
20251480961,20250506,Property Damage Only,-92.33702576,42.80912568
20251480975,20250503,Property Damage Only,-92.45341836,42.49519264
20251480982,20250505,Property Damage Only,-92.46458221,42.5075113
20251480998,20250507,Property Damage Only,-92.74927625,43.1388721
20251481014,20250507,Property Damage Only,-91.56497393,41.84921164
20251481027,20250507,Property Damage Only,-95.06480436,43.43053994
20251481054,20250501,Property Damage Only,-92.09261032,42.36683048
20251481056,20250325,Property Damage Only,-92.23363567,42.35965542
20251481061,20250507,Property Damage Only,-93.87305363,41.78448852
20251481095,20250508,Property Damage Only,-90.4260771,41.56818758
20251481118,20250507,Property Damage Only,-90.76264019,41.45653544
20251481127,20250508,Property Damage Only,-94.45619327,40.97890173
20251481163,20250509,Property Damage Only,-90.67968996,42.49063511
20251481165,20250507,Property Damage Only,-92.89400712,40.63617759
20251481166,20250508,Property Damage Only,-91.05544546,40.90586933
20251481175,20250505,Property Damage Only,-91.03810382,41.55879366
20251481204,20250508,Property Damage Only,-91.93095759,40.98884463
20251481206,20250508,Property Damage Only,-91.56262759,40.66398055
20251481207,20250507,Property Damage Only,-91.45526806,40.63129911
20251481221,20250508,Property Damage Only,-91.83817692,41.00206231
20251481224,20250508,Property Damage Only,-91.18814212,41.65436829
20251481227,20250509,Property Damage Only,-90.6741261,41.51889662
20251481233,20250503,Property Damage Only,-94.13677823,42.4477204
20251481239,20250326,Property Damage Only,-94.83806054,40.74153001
20251481274,20250509,Property Damage Only,-95.3057659,42.47497148
20251481280,20250509,Property Damage Only,-94.8871281,41.49730405
20251481294,20250510,Property Damage Only,-94.05411018,41.21444012
20251481301,20250509,Property Damage Only,-92.81017812,43.17137976
20251481334,20250509,Property Damage Only,-94.31311481,42.44961814
20251481335,20250509,Property Damage Only,-92.37344029,41.96465726
20251481337,20250510,Possible/Unknown Injury Crash,-93.92545434,41.40515596
20251481338,20250510,Property Damage Only,-92.21061094,41.69580773
20251481343,20250430,Property Damage Only,-93.10405722,41.34936236
20251481345,20250505,Property Damage Only,-93.04057356,41.46893306
20251481346,20250506,Property Damage Only,-93.24736583,41.27546027
20251481365,20250510,Property Damage Only,-91.42799332,40.53781154
20251481418,20250509,Property Damage Only,-91.00140089,41.46407672
20251481419,20250510,Suspected Minor Injury Crash,-91.42769122,41.83822733
20251481430,20250510,Property Damage Only,-92.33900569,40.70013388
20251481432,20250510,Property Damage Only,-90.59554248,41.91199417
20251481440,20250428,Property Damage Only,-93.0343197,41.41861896
20251481456,20250511,Property Damage Only,-95.80912974,41.04599256
20251481459,20250510,Property Damage Only,-91.60914764,40.67229757
20251481498,20250510,Property Damage Only,-94.24322534,40.74520198
20251481500,20250510,Property Damage Only,-95.59727348,41.46127982
20251481509,20250510,Property Damage Only,-95.6814003,41.37045571
20251481537,20250511,Property Damage Only,-90.46043965,42.20462263
20251481544,20250511,Property Damage Only,-93.61713453,42.88057777
20251481545,20250511,Property Damage Only,-93.7469227,42.16652014
20251481554,20250512,Property Damage Only,-93.50735615,40.61630143
20251481565,20250511,Property Damage Only,-92.59473636,43.03805109
20251481572,20250511,Property Damage Only,-91.36024965,40.66658016
20251481581,20250512,Property Damage Only,-91.29434872,42.56648187
20251481613,20250511,Property Damage Only,-93.4102897,42.00798319
20251481615,20250510,Property Damage Only,-93.57032685,42.26595462
20251481616,20250512,Property Damage Only,-95.83741175,41.22645638
20251481635,20250507,Property Damage Only,-93.65379317,42.00674648
20251481640,20250511,Property Damage Only,-93.26852076,43.1482418
20251481648,20250508,Property Damage Only,-93.60636107,41.64965883
20251481657,20250508,Property Damage Only,-90.64423381,42.44263387
20251481658,20250509,Property Damage Only,-90.81555102,42.44006687
20251481662,20250511,Property Damage Only,-90.98161347,42.44060903
20251481663,20250511,Property Damage Only,-90.72632837,42.56212617
20251481664,20250511,Property Damage Only,-90.69518916,42.53871167
20251481665,20250511,Property Damage Only,-90.7835748,42.37591061
20251481668,20250511,Property Damage Only,-90.53897739,41.59591474
20251481669,20250511,Property Damage Only,-93.80363347,40.85208456
20251481670,20250512,Property Damage Only,-93.5700732,41.96777973
20251481671,20250510,Property Damage Only,-92.53407452,42.80780963
20251481682,20250509,Property Damage Only,-93.57783951,41.73691338
20251481689,20250511,Property Damage Only,-95.36810628,42.63425213
20251481694,20250509,Property Damage Only,-92.91656143,41.42540355
20251481698,20250509,Property Damage Only,-92.10774234,41.00940072
20251481701,20250509,Property Damage Only,-93.48715505,41.2842976
20251481707,20250505,Property Damage Only,-94.54130301,43.18426035
20251481709,20250512,Property Damage Only,-91.4428849,40.50150191
20251481712,20250427,Property Damage Only,-94.02688158,42.24599699
20251481714,20250510,Property Damage Only,-92.29885912,43.28079492
20251481719,20250508,Property Damage Only,-92.03220144,42.34162401
20251481720,20250509,Property Damage Only,-91.86406325,42.45027739
20251481723,20250512,Property Damage Only,-90.98558436,41.44470625
20251481727,20250506,Property Damage Only,-92.94301418,41.4069001
20251481734,20250510,Property Damage Only,-92.03662559,41.01535007
20251481736,20250510,Property Damage Only,-92.03616104,41.01540023
20251481754,20250503,Suspected Minor Injury Crash,-91.11873822,41.27054948
20251481758,20250509,Property Damage Only,-93.07015346,42.36088031
20251481769,20250511,Property Damage Only,-95.80439569,40.86058638
20251481773,20250512,Property Damage Only,-90.84036914,41.8223065
20251481808,20250512,Property Damage Only,-92.67294458,42.56509497
20251481811,20250510,Property Damage Only,-94.22714982,42.76246856
20251481817,20250512,Property Damage Only,-92.85561441,40.73256541
20251481826,20250511,Property Damage Only,-90.5659211,41.69961935
20251481827,20250513,Property Damage Only,-90.34803469,41.63572414
20251481830,20250512,Property Damage Only,-90.56749124,41.78411219
20251481832,20250512,Property Damage Only,-92.5599719,43.06699081
20251481833,20250512,Property Damage Only,-92.72912421,43.11339638
20251481872,20250511,Property Damage Only,-93.33165962,43.10263757
20251481884,20250509,Property Damage Only,-92.54676305,42.89243839
20251481885,20250510,Property Damage Only,-92.47495768,42.67825335
20251481886,20250512,Property Damage Only,-93.8429713,42.26747188
